type,name,location,description,tags,image_url
hotel,Balkumari Temple,,,,"datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.1.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.10.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.2.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.3.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.4.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.5.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.6.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.7.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.8.jpeg,datasets/project_imgfold/project_images\Balkumari Temple\Balkumari Temple 1.9.jpeg"
hotel,Balthali Village,,,,"datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.1.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.10.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.2.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.3.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.4.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.5.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.6.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.7.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.8.jpeg,datasets/project_imgfold/project_images\Balthali Village\Balthali Village 1.9.jpeg"
hotel,Banarjhula,,,,"datasets/project_imgfold/project_images\Banarjhula\download (1).jpeg,datasets/project_imgfold/project_images\Banarjhula\download (2).jpeg,datasets/project_imgfold/project_images\Banarjhula\download (3).jpeg,datasets/project_imgfold/project_images\Banarjhula\download (4).jpeg,datasets/project_imgfold/project_images\Banarjhula\download.jpeg"
hotel,Bandikot,,,,"datasets/project_imgfold/project_images\Bandikot\download (1).jpeg,datasets/project_imgfold/project_images\Bandikot\download (2).jpeg,datasets/project_imgfold/project_images\Bandikot\download (3).jpeg,datasets/project_imgfold/project_images\Bandikot\download (4).jpeg,datasets/project_imgfold/project_images\Bandikot\download.jpeg"
hotel,Bandipur,,,,"datasets/project_imgfold/project_images\Bandipur\Bandipur 1.1.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.10.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.2.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.3.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.4.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.5.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.6.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.7.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.8.jpeg,datasets/project_imgfold/project_images\Bandipur\Bandipur 1.9.jpeg"
hotel,Banedugri Sain,,,,"datasets/project_imgfold/project_images\Banedugri Sain\download (1).jpeg,datasets/project_imgfold/project_images\Banedugri Sain\download (2).jpeg,datasets/project_imgfold/project_images\Banedugri Sain\download (3).jpeg,datasets/project_imgfold/project_images\Banedugri Sain\download (5).jpeg,datasets/project_imgfold/project_images\Banedugri Sain\download.jpeg"
hotel,Baneshwor,,,,"datasets/project_imgfold/project_images\Baneshwor\download (1).jpeg,datasets/project_imgfold/project_images\Baneshwor\download (2).jpeg,datasets/project_imgfold/project_images\Baneshwor\download (3).jpeg,datasets/project_imgfold/project_images\Baneshwor\download (4).jpeg,datasets/project_imgfold/project_images\Baneshwor\download.jpeg"
hotel,Bangaun,,,,"datasets/project_imgfold/project_images\Bangaun\download (1).jpeg,datasets/project_imgfold/project_images\Bangaun\download (2).jpeg,datasets/project_imgfold/project_images\Bangaun\download (3).jpeg,datasets/project_imgfold/project_images\Bangaun\download (4).jpeg,datasets/project_imgfold/project_images\Bangaun\download.jpeg"
hotel,Bangthali,,,,"datasets/project_imgfold/project_images\Bangthali\download (1).jpeg,datasets/project_imgfold/project_images\Bangthali\download (2).jpeg,datasets/project_imgfold/project_images\Bangthali\download (3).jpeg,datasets/project_imgfold/project_images\Bangthali\download (5).jpeg,datasets/project_imgfold/project_images\Bangthali\download.jpeg"
hotel,Banigama,,,,"datasets/project_imgfold/project_images\Banigama\download (1).jpeg,datasets/project_imgfold/project_images\Banigama\download (2).jpeg,datasets/project_imgfold/project_images\Banigama\download (3).jpeg,datasets/project_imgfold/project_images\Banigama\download (5).jpeg,datasets/project_imgfold/project_images\Banigama\download.jpeg"
hotel,Baniyabhar,,,,"datasets/project_imgfold/project_images\Baniyabhar\download (1).jpeg,datasets/project_imgfold/project_images\Baniyabhar\download (2).jpeg,datasets/project_imgfold/project_images\Baniyabhar\download (3).jpeg,datasets/project_imgfold/project_images\Baniyabhar\download (4).jpeg,datasets/project_imgfold/project_images\Baniyabhar\download.jpeg"
hotel,Banjhogara,,,,"datasets/project_imgfold/project_images\Banjhogara\download (1).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (10).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (2).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (3).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (4).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (5).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (6).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (7).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (8).jpeg,datasets/project_imgfold/project_images\Banjhogara\download (9).jpeg,datasets/project_imgfold/project_images\Banjhogara\download.jpeg"
hotel,Bansagadhi,,,,"datasets/project_imgfold/project_images\Bansagadhi\download (1).jpeg,datasets/project_imgfold/project_images\Bansagadhi\download (2).jpeg,datasets/project_imgfold/project_images\Bansagadhi\download (3).jpeg,datasets/project_imgfold/project_images\Bansagadhi\download (5).jpeg,datasets/project_imgfold/project_images\Bansagadhi\download.jpeg"
hotel,Bantawa Village,,,,"datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.1.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.10.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.2.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.3.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.4.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.5.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.6.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.7.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.8.jpeg,datasets/project_imgfold/project_images\Bantawa Village\Bantawa Village 1.9.jpeg"
hotel,Bantedara,,,,"datasets/project_imgfold/project_images\Bantedara\download (1).jpeg,datasets/project_imgfold/project_images\Bantedara\download (2).jpeg,datasets/project_imgfold/project_images\Bantedara\download (3).jpeg,datasets/project_imgfold/project_images\Bantedara\download (5).jpeg,datasets/project_imgfold/project_images\Bantedara\download.jpeg"
hotel,Barahachhetra,,,,"datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.1.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.10.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.2.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.3.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.4.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.5.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.6.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.7.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.8.jpeg,datasets/project_imgfold/project_images\Barahachhetra\Barahachhetra 1.9.jpeg"
hotel,Baramchi,,,,"datasets/project_imgfold/project_images\Baramchi\download (1).jpeg,datasets/project_imgfold/project_images\Baramchi\download.jpeg,datasets/project_imgfold/project_images\Baramchi\images (1).jpeg,datasets/project_imgfold/project_images\Baramchi\images (2).jpeg,datasets/project_imgfold/project_images\Baramchi\images.jpeg"
hotel,Barchhawa,,,,"datasets/project_imgfold/project_images\Barchhawa\download (1).jpeg,datasets/project_imgfold/project_images\Barchhawa\download (2).jpeg,datasets/project_imgfold/project_images\Barchhawa\download (3).jpeg,datasets/project_imgfold/project_images\Barchhawa\download (4).jpeg,datasets/project_imgfold/project_images\Barchhawa\download.jpeg"
hotel,Bardibas,,,,"datasets/project_imgfold/project_images\Bardibas\download (1).jpeg,datasets/project_imgfold/project_images\Bardibas\download (2).jpeg,datasets/project_imgfold/project_images\Bardibas\download (3).jpeg,datasets/project_imgfold/project_images\Bardibas\download (5).jpeg,datasets/project_imgfold/project_images\Bardibas\download.jpeg"
hotel,Bardiya,,,,"datasets/project_imgfold/project_images\Bardiya\Bardiya 1.1.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.10.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.2.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.3.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.4.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.5.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.6.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.7.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.8.jpeg,datasets/project_imgfold/project_images\Bardiya\Bardiya 1.9.jpeg"
hotel,Bardiya Tiny Shrine,,,,"datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.1.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.10.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.2.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.3.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.4.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.5.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.6.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.7.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.8.jpeg,datasets/project_imgfold/project_images\Bardiya Tiny Shrine\Bardiya Tiny Shrine 1.9.jpeg"
hotel,Bardiyarpur Histrorical Sites(Bara),,,,"datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.1.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.10.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.2.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.3.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.4.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.5.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.6.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.7.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.8.jpeg,datasets/project_imgfold/project_images\Bardiyarpur Histrorical Sites(Bara)\Bariyarpur Historical Sites (Bara) 1.9.jpeg"
hotel,Barpak,,,,"datasets/project_imgfold/project_images\Barpak\download (1).jpeg,datasets/project_imgfold/project_images\Barpak\download (2).jpeg,datasets/project_imgfold/project_images\Barpak\download (3).jpeg,datasets/project_imgfold/project_images\Barpak\download (5).jpeg,datasets/project_imgfold/project_images\Barpak\download.jpeg"
hotel,Barsain,,,,"datasets/project_imgfold/project_images\Barsain\download (1).jpeg,datasets/project_imgfold/project_images\Barsain\download (2).jpeg,datasets/project_imgfold/project_images\Barsain\download (3).jpeg,datasets/project_imgfold/project_images\Barsain\download (5).jpeg,datasets/project_imgfold/project_images\Barsain\download.jpeg"
hotel,Barsunchet,,,,"datasets/project_imgfold/project_images\Barsunchet\download (1).jpeg,datasets/project_imgfold/project_images\Barsunchet\download (2).jpeg,datasets/project_imgfold/project_images\Barsunchet\download (3).jpeg,datasets/project_imgfold/project_images\Barsunchet\download (4).jpeg,datasets/project_imgfold/project_images\Barsunchet\download.jpeg"
hotel,Barun Valley,,,,"datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.1.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.10.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.2.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.3.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.4.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.5.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.6.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.7.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.8.jpeg,datasets/project_imgfold/project_images\Barun Valley\Barun Valley 1.9.jpeg"
hotel,Basbiti,,,,"datasets/project_imgfold/project_images\Basbiti\download (1).jpeg,datasets/project_imgfold/project_images\Basbiti\download (2).jpeg,datasets/project_imgfold/project_images\Basbiti\download (3).jpeg,datasets/project_imgfold/project_images\Basbiti\download (4).jpeg,datasets/project_imgfold/project_images\Basbiti\download.jpeg"
hotel,Batase Dada,,,,"datasets/project_imgfold/project_images\Batase Dada\download (1).jpeg,datasets/project_imgfold/project_images\Batase Dada\download (2).jpeg,datasets/project_imgfold/project_images\Batase Dada\download (3).jpeg,datasets/project_imgfold/project_images\Batase Dada\download (5).jpeg,datasets/project_imgfold/project_images\Batase Dada\download.jpeg"
hotel,Batauwa,,,,"datasets/project_imgfold/project_images\Batauwa\download (1).jpeg,datasets/project_imgfold/project_images\Batauwa\download (2).jpeg,datasets/project_imgfold/project_images\Batauwa\download (5).jpeg,datasets/project_imgfold/project_images\Batauwa\download.jpeg,datasets/project_imgfold/project_images\Batauwa\images.jpeg"
hotel,Begnas Hill Lesser Trails,,,,"datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.1.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.10.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.2.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.3.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.4.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.5.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.6.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.7.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.8.jpeg,datasets/project_imgfold/project_images\Begnas Hill Lesser Trails\Begnas Hill Lesser Trails 1.9.jpeg"
hotel,Begnas Tal Offbeat Areas,,,,"datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.1.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.10.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.2.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.3.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.4.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.5.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.6.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.7.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.8.jpeg,datasets/project_imgfold/project_images\Begnas Tal Offbeat Areas\Begnas Tal Offbeat Areas 1.9.jpeg"
hotel,Bejapur,,,,"datasets/project_imgfold/project_images\Bejapur\download (1).jpeg,datasets/project_imgfold/project_images\Bejapur\download (2).jpeg,datasets/project_imgfold/project_images\Bejapur\download (3).jpeg,datasets/project_imgfold/project_images\Bejapur\download (5).jpeg,datasets/project_imgfold/project_images\Bejapur\download.jpeg"
hotel,Bela,,,,"datasets/project_imgfold/project_images\Bela\download (1).jpeg,datasets/project_imgfold/project_images\Bela\download (2).jpeg,datasets/project_imgfold/project_images\Bela\download (3).jpeg,datasets/project_imgfold/project_images\Bela\download (4).jpeg,datasets/project_imgfold/project_images\Bela\download.jpeg"
